codi_indicador,any,codi_municipi,valor_final,valor_numerador,valor_denominador
16.6.1,2021,08168,"52,55",,
16.6.1,2021,08169,"84,58",,
16.6.1,2021,08170,"54,38",,
16.6.1,2021,08171,"73,04",,
16.6.1,2021,08172,"63,40",,
16.6.1,2021,08174,"53,86",,
16.6.1,2021,08175,"72,09",,
16.6.1,2021,08176,"52,30",,
16.6.1,2021,08177,"52,49",,
16.6.1,2021,08178,"51,45",,
16.6.1,2021,08179,"57,64",,
16.6.1,2021,08180,"77,78",,
16.6.1,2021,08181,"59,23",,
16.6.1,2021,08182,"66,62",,
16.6.1,2021,08183,"70,00",,
16.6.1,2021,08184,"77,86",,
16.6.1,2021,08185,"54,97",,
16.6.1,2021,08187,"78,04",,
16.6.1,2021,08188,"54,72",,
16.6.1,2021,08189,"55,76",,
16.6.1,2021,08190,"56,23",,
16.6.1,2021,08191,"62,32",,
16.6.1,2021,08192,"65,92",,
16.6.1,2021,08193,"54,95",,
16.6.1,2021,08194,"59,53",,
16.6.1,2021,08195,"67,11",,
16.6.1,2021,08196,"79,70",,
16.6.1,2021,08197,"71,35",,
16.6.1,2021,08198,"79,42",,
16.6.1,2021,08199,"56,99",,
16.6.1,2021,08200,"82,27",,
16.6.1,2021,08201,"64,24",,
16.6.1,2021,08202,"78,47",,
16.6.1,2021,08203,"65,39",,
16.6.1,2021,08204,"61,08",,
16.6.1,2021,08205,"84,88",,
16.6.1,2021,08206,"61,56",,
16.6.1,2021,08207,"68,92",,
16.6.1,2021,08208,"77,05",,
16.6.1,2021,08209,"59,02",,
16.6.1,2021,08210,"75,78",,
16.6.1,2021,08211,"88,42",,
16.6.1,2021,08212,"53,38",,
16.6.1,2021,08213,"77,98",,
16.6.1,2021,08214,"75,85",,
16.6.1,2021,08215,"63,86",,
16.6.1,2021,08216,"52,57",,
16.6.1,2021,08217,"75,15",,
16.6.1,2021,08218,"78,21",,
16.6.1,2021,08219,"71,35",,
16.6.1,2021,08220,"69,44",,
16.6.1,2021,08221,"74,71",,
16.6.1,2021,08222,"74,63",,
16.6.1,2021,08223,"64,40",,
16.6.1,2021,08224,"59,96",,
16.6.1,2021,08225,"56,90",,
16.6.1,2021,08226,"66,24",,
16.6.1,2021,08227,"59,50",,
16.6.1,2021,08228,"51,04",,
16.6.1,2021,08229,"57,65",,
16.6.1,2021,08230,"75,00",,
16.6.1,2021,08231,"77,15",,
16.6.1,2021,08232,"60,04",,
16.6.1,2021,08233,"62,28",,
16.6.1,2021,08234,"76,95",,
16.6.1,2021,08235,"78,47",,
16.6.1,2021,08236,"59,86",,
16.6.1,2021,08237,"62,16",,
16.6.1,2021,08238,"84,21",,
16.6.1,2021,08239,"60,22",,
16.6.1,2021,08240,"83,82",,
16.6.1,2021,08241,"54,03",,
16.6.1,2021,08242,"69,36",,
16.6.1,2021,08243,"53,83",,
16.6.1,2021,08244,"76,65",,
16.6.1,2021,08245,"69,70",,
16.6.1,2021,08246,"64,26",,
16.6.1,2021,08247,"59,60",,
16.6.1,2021,08248,"66,16",,
16.6.1,2021,08249,"50,52",,
16.6.1,2021,08250,"67,81",,
16.6.1,2021,08251,"85,11",,
16.6.1,2021,08252,"72,94",,
16.6.1,2021,08253,"59,38",,
16.6.1,2021,08254,"58,71",,
16.6.1,2021,08255,"54,96",,
16.6.1,2021,08256,"50,16",,
16.6.1,2021,08257,"59,24",,
16.6.1,2021,08258,"57,56",,
16.6.1,2021,08259,"74,25",,
16.6.1,2021,08260,"83,50",,
16.6.1,2021,08261,"75,60",,
16.6.1,2021,08262,"73,01",,
16.6.1,2021,08263,"78,07",,
16.6.1,2021,08264,"67,53",,
16.6.1,2021,08265,"62,96",,
16.6.1,2021,08266,"73,75",,
16.6.1,2021,08267,"72,13",,
16.6.1,2021,08268,"57,65",,
16.6.1,2021,08269,"60,53",,
16.6.1,2021,08270,"85,78",,
16.6.1,2021,08271,"58,59",,
16.6.1,2021,08272,"51,86",,
16.6.1,2021,08273,"74,77",,
16.6.1,2021,08274,"66,12",,
16.6.1,2021,08275,"68,09",,
16.6.1,2021,08276,"54,11",,
16.6.1,2021,08277,"62,81",,
16.6.1,2021,08278,"69,20",,
16.6.1,2021,08279,"87,38",,
16.6.1,2021,08280,"50,64",,
16.6.1,2021,08281,"77,56",,
16.6.1,2021,08282,"66,49",,
16.6.1,2021,08283,"81,56",,
16.6.1,2021,08284,"82,53",,
16.6.1,2021,08285,"84,53",,
16.6.1,2021,08286,"69,04",,
16.6.1,2021,08287,"61,89",,
16.6.1,2021,08288,"54,73",,
16.6.1,2021,08289,"63,94",,
16.6.1,2021,08290,"65,35",,
16.6.1,2021,08291,"61,31",,
16.6.1,2021,08292,"54,39",,
16.6.1,2021,08293,"49,78",,
16.6.1,2021,08294,"62,15",,
16.6.1,2021,08295,"75,12",,
16.6.1,2021,08296,"63,45",,
16.6.1,2021,08297,"51,88",,
16.6.1,2021,08298,"86,12",,
16.6.1,2021,08299,"46,55",,
16.6.1,2021,08300,"74,96",,
16.6.1,2021,08301,"76,17",,
16.6.1,2021,08302,"72,91",,
16.6.1,2021,08303,"59,59",,
16.6.1,2021,08304,"44,16",,
16.6.1,2021,08305,"74,33",,
16.6.1,2021,08306,"63,61",,
16.6.1,2021,08307,"73,52",,
16.6.1,2021,08308,"41,14",,
16.6.1,2021,08901,"59,94",,
16.6.1,2021,08902,"71,50",,
16.6.1,2021,08903,"54,96",,
16.6.1,2021,08904,"76,11",,
16.6.1,2021,08905,"66,68",,
16.6.1,2022,08001,"70,32",,
16.6.1,2022,08002,"51,99",,
16.6.1,2022,08003,"82,98",,
16.6.1,2022,08004,"49,48",,
16.6.1,2022,08005,"67,68",,
16.6.1,2022,08006,"74,49",,
16.6.1,2022,08007,"87,18",,
16.6.1,2022,08008,"48,29",,
16.6.1,2022,08009,"71,45",,
16.6.1,2022,08010,"74,67",,
16.6.1,2022,08011,"58,13",,
16.6.1,2022,08012,"70,01",,
16.6.1,2022,08013,"55,06",,
16.6.1,2022,08014,"56,22",,
16.6.1,2022,08015,"70,98",,
16.6.1,2022,08016,"60,63",,
16.6.1,2022,08017,"55,34",,
16.6.1,2022,08018,"64,48",,
16.6.1,2022,08019,ND,,
16.6.1,2022,08020,"74,54",,
16.6.1,2022,08021,"49,87",,
16.6.1,2022,08022,"64,28",,
16.6.1,2022,08023,"61,43",,
16.6.1,2022,08024,"64,27",,
16.6.1,2022,08025,"57,49",,
16.6.1,2022,08026,"55,49",,
16.6.1,2022,08027,"55,09",,
16.6.1,2022,08028,"54,68",,
16.6.1,2022,08029,"52,62",,
16.6.1,2022,08030,"76,24",,
16.6.1,2022,08031,"67,14",,
16.6.1,2022,08032,"68,83",,
16.6.1,2022,08033,"80,39",,
16.6.1,2022,08034,"57,40",,
16.6.1,2022,08035,"71,01",,
16.6.1,2022,08036,"60,52",,
16.6.1,2022,08037,"72,03",,
16.6.1,2022,08038,"58,04",,
16.6.1,2022,08039,"53,85",,
16.6.1,2022,08040,"68,27",,
16.6.1,2022,08041,"77,07",,
16.6.1,2022,08042,"51,93",,
16.6.1,2022,08043,"57,96",,
16.6.1,2022,08044,"54,44",,
16.6.1,2022,08045,"57,71",,
16.6.1,2022,08046,"74,95",,
16.6.1,2022,08047,"65,09",,
16.6.1,2022,08048,"54,08",,
16.6.1,2022,08049,"51,30",,
16.6.1,2022,08050,"49,36",,
16.6.1,2022,08051,"81,22",,
16.6.1,2022,08052,"55,09",,
16.6.1,2022,08053,"68,31",,
16.6.1,2022,08054,"77,98",,
16.6.1,2022,08055,"55,12",,
16.6.1,2022,08056,"80,99",,
16.6.1,2022,08057,"56,73",,
16.6.1,2022,08058,"70,00",,
16.6.1,2022,08059,"53,19",,
16.6.1,2022,08060,"54,60",,
16.6.1,2022,08061,"65,45",,
16.6.1,2022,08062,"57,51",,
16.6.1,2022,08063,"64,85",,
16.6.1,2022,08064,"65,66",,
16.6.1,2022,08065,"71,80",,
16.6.1,2022,08066,"68,53",,
16.6.1,2022,08067,"62,40",,
16.6.1,2022,08068,"60,40",,
16.6.1,2022,08069,"70,69",,
16.6.1,2022,08070,"57,20",,
16.6.1,2022,08071,"56,32",,
16.6.1,2022,08072,"59,37",,
16.6.1,2022,08073,"52,40",,
16.6.1,2022,08074,"58,90",,
16.6.1,2022,08075,"68,85",,
16.6.1,2022,08076,"89,09",,
16.6.1,2022,08077,"81,39",,
16.6.1,2022,08078,"53,45",,
16.6.1,2022,08079,"52,59",,
16.6.1,2022,08080,"57,54",,
16.6.1,2022,08081,"54,84",,
16.6.1,2022,08082,"48,79",,
16.6.1,2022,08083,"59,15",,
16.6.1,2022,08084,"60,93",,
16.6.1,2022,08085,"62,84",,
16.6.1,2022,08086,"78,19",,
16.6.1,2022,08087,"54,94",,
16.6.1,2022,08088,"80,77",,
16.6.1,2022,08089,"88,83",,
16.6.1,2022,08090,"67,92",,
16.6.1,2022,08091,"55,84",,
16.6.1,2022,08092,"59,57",,
16.6.1,2022,08093,"56,46",,
16.6.1,2022,08094,"51,48",,
16.6.1,2022,08095,"53,38",,
16.6.1,2022,08096,"81,99",,
16.6.1,2022,08097,"49,92",,
16.6.1,2022,08098,"71,81",,
16.6.1,2022,08099,"59,33",,
16.6.1,2022,08100,"74,44",,
16.6.1,2022,08101,"88,32",,
16.6.1,2022,08102,"63,78",,
16.6.1,2022,08103,"58,22",,
16.6.1,2022,08104,"56,35",,
16.6.1,2022,08105,"82,79",,
16.6.1,2022,08106,"88,14",,
16.6.1,2022,08107,"63,37",,
16.6.1,2022,08108,"52,17",,
16.6.1,2022,08109,"58,79",,
16.6.1,2022,08110,"75,31",,
16.6.1,2022,08111,"57,42",,
16.6.1,2022,08112,"88,54",,
16.6.1,2022,08113,"86,90",,
16.6.1,2022,08114,"67,75",,
16.6.1,2022,08115,"72,63",,
16.6.1,2022,08116,"57,20",,
16.6.1,2022,08117,"66,26",,
16.6.1,2022,08118,"85,37",,
16.6.1,2022,08119,"74,96",,
16.6.1,2022,08120,"71,13",,
16.6.1,2022,08121,"83,62",,
16.6.1,2022,08122,"56,33",,
16.6.1,2022,08123,"63,92",,
16.6.1,2022,08124,"77,71",,
16.6.1,2022,08125,"73,41",,
16.6.1,2022,08126,"72,21",,
16.6.1,2022,08127,"54,42",,
16.6.1,2022,08128,"53,71",,
16.6.1,2022,08129,"49,18",,
16.6.1,2022,08130,"56,93",,
16.6.1,2022,08131,"60,93",,
16.6.1,2022,08132,"51,91",,
16.6.1,2022,08133,"65,01",,
16.6.1,2022,08134,"54,92",,
16.6.1,2022,08135,"71,65",,
16.6.1,2022,08136,"82,32",,
16.6.1,2022,08137,"57,07",,
16.6.1,2022,08138,"68,48",,
16.6.1,2022,08139,"59,88",,
16.6.1,2022,08140,"64,75",,
16.6.1,2022,08141,"70,02",,
16.6.1,2022,08142,"51,34",,
16.6.1,2022,08143,"61,53",,
16.6.1,2022,08144,"51,26",,
16.6.1,2022,08145,"71,17",,
16.6.1,2022,08146,"63,22",,
16.6.1,2022,08147,"85,12",,
16.6.1,2022,08148,"54,79",,
16.6.1,2022,08149,"51,67",,
16.6.1,2022,08150,"53,74",,
16.6.1,2022,08151,"46,81",,
16.6.1,2022,08152,"54,74",,
16.6.1,2022,08153,"58,47",,
16.6.1,2022,08154,"52,62",,
16.6.1,2022,08155,"75,02",,
16.6.1,2022,08156,"79,17",,
16.6.1,2022,08157,"68,50",,
16.6.1,2022,08158,"60,24",,
16.6.1,2022,08159,"89,36",,
16.6.1,2022,08160,"55,03",,
16.6.1,2022,08161,"67,72",,
16.6.1,2022,08162,"59,54",,
16.6.1,2022,08163,"72,41",,
16.6.1,2022,08164,"54,59",,
16.6.1,2022,08165,"66,69",,
16.6.1,2022,08166,"59,44",,
16.6.1,2022,08167,"86,76",,
16.6.1,2022,08168,"51,40",,
16.6.1,2022,08169,"82,59",,
16.6.1,2022,08170,"54,40",,
16.6.1,2022,08171,"72,83",,
16.6.1,2022,08172,"59,35",,
16.6.1,2022,08174,"50,58",,
16.6.1,2022,08175,"69,28",,
16.6.1,2022,08176,"42,53",,
16.6.1,2022,08177,"63,93",,
16.6.1,2022,08178,"55,13",,
16.6.1,2022,08179,"56,97",,
16.6.1,2022,08180,"73,14",,
16.6.1,2022,08181,"57,91",,
16.6.1,2022,08182,"56,50",,
16.6.1,2022,08183,"67,75",,
16.6.1,2022,08184,"72,50",,
16.6.1,2022,08185,"51,78",,
16.6.1,2022,08187,"75,71",,
16.6.1,2022,08188,"41,13",,
16.6.1,2022,08189,"53,55",,
16.6.1,2022,08190,"52,66",,
16.6.1,2022,08191,"63,60",,
16.6.1,2022,08192,"63,79",,
16.6.1,2022,08193,"62,63",,
16.6.1,2022,08194,"53,81",,
16.6.1,2022,08195,"54,85",,
16.6.1,2022,08196,"77,44",,
16.6.1,2022,08197,"66,23",,
16.6.1,2022,08198,"81,11",,
16.6.1,2022,08199,"52,94",,
16.6.1,2022,08200,"81,62",,
16.6.1,2022,08201,"66,93",,
16.6.1,2022,08202,"74,90",,
16.6.1,2022,08203,"62,59",,
16.6.1,2022,08204,"60,21",,
16.6.1,2022,08205,"83,42",,
16.6.1,2022,08206,"63,48",,
16.6.1,2022,08207,"66,13",,
16.6.1,2022,08208,"71,17",,
16.6.1,2022,08209,"58,71",,
16.6.1,2022,08210,"71,07",,
16.6.1,2022,08211,"88,51",,
16.6.1,2022,08212,"54,91",,
16.6.1,2022,08213,"75,54",,
16.6.1,2022,08214,"73,95",,
16.6.1,2022,08215,"71,83",,
16.6.1,2022,08216,"56,99",,
16.6.1,2022,08217,"72,47",,
16.6.1,2022,08218,"71,10",,
16.6.1,2022,08219,"73,89",,
16.6.1,2022,08220,"61,29",,
16.6.1,2022,08221,"71,95",,
16.6.1,2022,08222,"71,41",,
16.6.1,2022,08223,"51,88",,
16.6.1,2022,08224,"58,15",,
16.6.1,2022,08225,"68,46",,
16.6.1,2022,08226,"67,48",,
16.6.1,2022,08227,"62,69",,
16.6.1,2022,08228,"50,35",,
16.6.1,2022,08229,"56,36",,
16.6.1,2022,08230,"74,99",,
16.6.1,2022,08231,"74,54",,
16.6.1,2022,08232,"56,69",,
16.6.1,2022,08233,"55,20",,
16.6.1,2022,08234,"76,77",,
16.6.1,2022,08235,"73,78",,
16.6.1,2022,08236,"55,01",,
16.6.1,2022,08237,"56,74",,
16.6.1,2022,08238,"87,37",,
16.6.1,2022,08239,"56,84",,
16.6.1,2022,08240,"83,15",,
16.6.1,2022,08241,"54,19",,
16.6.1,2022,08242,"59,53",,
16.6.1,2022,08243,"66,58",,
16.6.1,2022,08244,"73,65",,
16.6.1,2022,08245,"67,40",,
16.6.1,2022,08246,"57,68",,
16.6.1,2022,08247,"57,92",,
16.6.1,2022,08248,"63,97",,
16.6.1,2022,08249,"54,12",,
16.6.1,2022,08250,"66,57",,
16.6.1,2022,08251,"77,89",,
16.6.1,2022,08252,"69,01",,
16.6.1,2022,08253,"48,60",,
16.6.1,2022,08254,"59,82",,
16.6.1,2022,08255,"59,40",,
16.6.1,2022,08256,"57,98",,
16.6.1,2022,08257,"57,03",,
16.6.1,2022,08258,"54,14",,
16.6.1,2022,08259,"68,83",,
16.6.1,2022,08260,"83,94",,
16.6.1,2022,08261,"69,88",,
16.6.1,2022,08262,"69,58",,
16.6.1,2022,08263,"77,12",,
16.6.1,2022,08264,"60,85",,
16.6.1,2022,08265,"62,63",,
16.6.1,2022,08266,"72,25",,
16.6.1,2022,08267,"75,82",,
16.6.1,2022,08268,"57,85",,
16.6.1,2022,08269,"56,87",,
16.6.1,2022,08270,"82,58",,
16.6.1,2022,08271,"47,93",,
16.6.1,2022,08272,"48,83",,
16.6.1,2022,08273,"70,75",,
16.6.1,2022,08274,"58,01",,
16.6.1,2022,08275,"64,81",,
16.6.1,2022,08276,"50,82",,
16.6.1,2022,08277,"56,79",,
16.6.1,2022,08278,"66,32",,
16.6.1,2022,08279,"84,46",,
16.6.1,2022,08280,"47,09",,
16.6.1,2022,08281,"73,20",,
16.6.1,2022,08282,"61,01",,
16.6.1,2022,08283,"70,19",,
16.6.1,2022,08284,"81,45",,
16.6.1,2022,08285,"80,56",,
16.6.1,2022,08286,"67,24",,
16.6.1,2022,08287,"54,34",,
16.6.1,2022,08288,"58,45",,
16.6.1,2022,08289,"62,97",,
16.6.1,2022,08290,"64,79",,
16.6.1,2022,08291,"57,05",,
16.6.1,2022,08292,"53,35",,
16.6.1,2022,08293,"53,69",,
16.6.1,2022,08294,"64,02",,
16.6.1,2022,08295,"71,61",,
16.6.1,2022,08296,"60,31",,
16.6.1,2022,08297,"54,08",,
16.6.1,2022,08298,"77,02",,
16.6.1,2022,08299,"46,82",,
16.6.1,2022,08300,"71,39",,
16.6.1,2022,08301,"77,47",,
16.6.1,2022,08302,"77,62",,
16.6.1,2022,08303,"60,28",,
16.6.1,2022,08304,"46,73",,
16.6.1,2022,08305,"71,12",,
16.6.1,2022,08306,"70,32",,
16.6.1,2022,08307,"72,67",,
16.6.1,2022,08308,"41,20",,
16.6.1,2022,08901,"52,77",,
16.6.1,2022,08902,"64,80",,
16.6.1,2022,08903,"53,50",,
16.6.1,2022,08904,"73,60",,
16.6.1,2022,08905,"59,78",,
16.6.1,2023,08001,"75,34",,
16.6.1,2023,08002,"56,71",,
16.6.1,2023,08003,"82,10",,
16.6.1,2023,08004,"52,67",,
16.6.1,2023,08005,"64,90",,
16.6.1,2023,08006,"74,75",,
16.6.1,2023,08007,"82,82",,
16.6.1,2023,08008,"46,61",,
16.6.1,2023,08009,"69,03",,
16.6.1,2023,08010,"71,18",,
16.6.1,2023,08011,"52,36",,
16.6.1,2023,08012,"66,89",,
16.6.1,2023,08013,"54,41",,
16.6.1,2023,08014,"52,95",,
16.6.1,2023,08015,"74,17",,
16.6.1,2023,08016,"53,15",,
16.6.1,2023,08017,"53,34",,
16.6.1,2023,08018,"63,57",,
16.6.1,2023,08019,,,
16.6.1,2023,08020,"71,39",,
16.6.1,2023,08021,"44,19",,
16.6.1,2023,08022,"68,00",,
16.6.1,2023,08023,"61,86",,
16.6.1,2023,08024,"68,33",,
16.6.1,2023,08025,"63,26",,
16.6.1,2023,08026,"52,90",,
16.6.1,2023,08027,"55,39",,
16.6.1,2023,08028,"50,79",,
16.6.1,2023,08029,"63,79",,
16.6.1,2023,08030,"68,66",,
16.6.1,2023,08031,"68,99",,
16.6.1,2023,08032,"67,16",,
16.6.1,2023,08033,"79,55",,
16.6.1,2023,08034,"55,49",,
16.6.1,2023,08035,"72,79",,
16.6.1,2023,08036,"60,09",,
16.6.1,2023,08037,"68,51",,
16.6.1,2023,08038,"65,07",,
16.6.1,2023,08039,"52,30",,
16.6.1,2023,08040,"70,82",,
16.6.1,2023,08041,"73,76",,
16.6.1,2023,08042,"46,45",,
16.6.1,2023,08043,"57,18",,
16.6.1,2023,08044,"59,45",,
16.6.1,2023,08045,"48,80",,
16.6.1,2023,08046,"78,76",,
16.6.1,2023,08047,"62,12",,
16.6.1,2023,08048,"51,60",,
16.6.1,2023,08049,"55,30",,
16.6.1,2023,08050,"48,41",,
16.6.1,2023,08051,"84,06",,
16.6.1,2023,08052,"53,23",,
16.6.1,2023,08053,"62,92",,
16.6.1,2023,08054,"78,70",,
16.6.1,2023,08055,"50,81",,
16.6.1,2023,08056,"83,56",,
16.6.1,2023,08057,"47,41",,
16.6.1,2023,08058,"66,48",,
16.6.1,2023,08059,"52,93",,
16.6.1,2023,08060,"49,01",,
16.6.1,2023,08061,"67,99",,
16.6.1,2023,08062,"57,66",,
16.6.1,2023,08063,"60,65",,
16.6.1,2023,08064,"63,98",,
16.6.1,2023,08065,"70,35",,
16.6.1,2023,08066,"63,31",,
16.6.1,2023,08067,"64,68",,
16.6.1,2023,08068,"66,03",,
16.6.1,2023,08069,"79,07",,
16.6.1,2023,08070,"42,90",,
16.6.1,2023,08071,"53,12",,
16.6.1,2023,08072,"61,44",,
16.6.1,2023,08073,"58,44",,
16.6.1,2023,08074,"60,12",,
16.6.1,2023,08075,"69,55",,
16.6.1,2023,08076,"84,79",,
16.6.1,2023,08077,"77,25",,
16.6.1,2023,08078,"48,38",,
16.6.1,2023,08079,"49,09",,
16.6.1,2023,08080,"48,73",,
16.6.1,2023,08081,"58,61",,
16.6.1,2023,08082,"55,49",,
16.6.1,2023,08083,"59,00",,
16.6.1,2023,08084,"59,76",,
16.6.1,2023,08085,"59,01",,
16.6.1,2023,08086,"77,50",,
16.6.1,2023,08087,"53,04",,
16.6.1,2023,08088,"79,06",,
16.6.1,2023,08089,"86,70",,
16.6.1,2023,08090,"68,48",,
16.6.1,2023,08091,"54,69",,
16.6.1,2023,08092,"58,45",,
16.6.1,2023,08093,"48,29",,
16.6.1,2023,08094,"51,83",,
16.6.1,2023,08095,"47,87",,
16.6.1,2023,08096,"86,96",,
16.6.1,2023,08097,"52,95",,
16.6.1,2023,08098,"67,17",,
16.6.1,2023,08099,"56,99",,
16.6.1,2023,08100,"71,45",,
16.6.1,2023,08101,"84,42",,
16.6.1,2023,08102,"59,63",,
16.6.1,2023,08103,"60,50",,
16.6.1,2023,08104,"54,89",,
16.6.1,2023,08105,"77,35",,
16.6.1,2023,08106,"86,93",,
16.6.1,2023,08107,"63,00",,
16.6.1,2023,08108,"61,85",,
16.6.1,2023,08109,"60,18",,
16.6.1,2023,08110,"75,82",,
16.6.1,2023,08111,"53,89",,
16.6.1,2023,08112,"91,05",,
16.6.1,2023,08113,"75,47",,
16.6.1,2023,08114,"67,75",,
16.6.1,2023,08115,"68,08",,
16.6.1,2023,08116,"48,20",,
16.6.1,2023,08117,"56,95",,
16.6.1,2023,08118,"83,43",,
16.6.1,2023,08119,"78,72",,
16.6.1,2023,08120,"72,79",,
16.6.1,2023,08121,"84,43",,
16.6.1,2023,08122,"54,77",,
16.6.1,2023,08123,"64,31",,
16.6.1,2023,08124,"80,20",,
16.6.1,2023,08125,"76,74",,
16.6.1,2023,08126,"75,16",,
16.6.1,2023,08127,"64,96",,
16.6.1,2023,08128,"53,76",,
16.6.1,2023,08129,"48,62",,
16.6.1,2023,08130,"53,00",,
16.6.1,2023,08131,"63,73",,
16.6.1,2023,08132,"44,31",,
16.6.1,2023,08133,"52,53",,
16.6.1,2023,08134,"46,34",,
16.6.1,2023,08135,"70,20",,
16.6.1,2023,08136,"83,04",,
16.6.1,2023,08137,"55,60",,
16.6.1,2023,08138,"64,96",,
16.6.1,2023,08139,"53,86",,
16.6.1,2023,08140,"66,28",,
16.6.1,2023,08141,"67,97",,
16.6.1,2023,08142,"52,21",,
16.6.1,2023,08143,"67,56",,
16.6.1,2023,08144,"48,17",,
16.6.1,2023,08145,"77,52",,
16.6.1,2023,08146,"62,02",,
16.6.1,2023,08147,"86,35",,
16.6.1,2023,08148,"61,89",,
16.6.1,2023,08149,"53,98",,
16.6.1,2023,08150,"50,74",,
16.6.1,2023,08151,"47,03",,
16.6.1,2023,08152,"53,66",,
16.6.1,2023,08153,"56,10",,
16.6.1,2023,08154,"52,07",,
16.6.1,2023,08155,"74,00",,
16.6.1,2023,08156,"81,12",,
16.6.1,2023,08157,"67,78",,
16.6.1,2023,08158,"58,67",,
16.6.1,2023,08159,"85,41",,
16.6.1,2023,08160,"46,11",,
16.6.1,2023,08161,"65,95",,
16.6.1,2023,08162,"64,17",,
16.6.1,2023,08163,"79,76",,
16.6.1,2023,08164,"53,34",,
16.6.1,2023,08165,"65,67",,
16.6.1,2023,08166,"57,84",,
16.6.1,2023,08167,"81,55",,
16.6.1,2023,08168,"50,85",,
16.6.1,2023,08169,"80,86",,
16.6.1,2023,08170,"52,95",,
16.6.1,2023,08171,"65,29",,
16.6.1,2023,08172,"63,52",,
16.6.1,2023,08174,"45,54",,
16.6.1,2023,08175,"53,36",,
16.6.1,2023,08176,"42,87",,
16.6.1,2023,08177,"57,42",,
16.6.1,2023,08178,"63,31",,
16.6.1,2023,08179,"56,30",,
16.6.1,2023,08180,"71,88",,
16.6.1,2023,08181,"59,43",,
16.6.1,2023,08182,"57,62",,
16.6.1,2023,08183,"68,30",,
16.6.1,2023,08184,"80,32",,
16.6.1,2023,08185,"57,09",,
16.6.1,2023,08187,"73,50",,
16.6.1,2023,08188,"50,31",,
16.6.1,2023,08189,"49,32",,
16.6.1,2023,08190,"52,34",,
16.6.1,2023,08191,"74,36",,
16.6.1,2023,08192,"63,60",,
16.6.1,2023,08193,"63,22",,
16.6.1,2023,08194,"75,54",,
16.6.1,2023,08195,"49,46",,
16.6.1,2023,08196,"77,60",,
16.6.1,2023,08197,"65,64",,
16.6.1,2023,08198,"80,32",,
16.6.1,2023,08199,"51,49",,
16.6.1,2023,08200,"80,55",,
16.6.1,2023,08201,"65,99",,
16.6.1,2023,08202,"76,16",,
16.6.1,2023,08203,"64,63",,
16.6.1,2023,08204,"53,33",,
16.6.1,2023,08205,"83,26",,
16.6.1,2023,08206,"54,67",,
16.6.1,2023,08207,"63,38",,
16.6.1,2023,08208,"71,14",,
16.6.1,2023,08209,"58,12",,
16.6.1,2023,08210,"64,31",,
16.6.1,2023,08211,"86,47",,
16.6.1,2023,08212,"54,36",,
16.6.1,2023,08213,"79,29",,
16.6.1,2023,08214,"74,86",,
16.6.1,2023,08215,"56,57",,
16.6.1,2023,08216,"46,54",,
16.6.1,2023,08217,"72,48",,
16.6.1,2023,08218,"73,90",,
16.6.1,2023,08219,"77,96",,
16.6.1,2023,08220,"60,07",,
16.6.1,2023,08221,"69,18",,
16.6.1,2023,08222,"70,13",,
16.6.1,2023,08223,"56,53",,
16.6.1,2023,08224,"56,47",,
16.6.1,2023,08225,"62,98",,
16.6.1,2023,08226,"67,99",,
16.6.1,2023,08227,"63,14",,
16.6.1,2023,08228,"54,57",,
16.6.1,2023,08229,"56,91",,
16.6.1,2023,08230,"72,23",,
16.6.1,2023,08231,"73,84",,
16.6.1,2023,08232,"55,11",,
16.6.1,2023,08233,"55,81",,
16.6.1,2023,08234,"74,54",,
16.6.1,2023,08235,"73,40",,
16.6.1,2023,08236,"53,70",,
16.6.1,2023,08237,"54,43",,
16.6.1,2023,08238,"86,97",,
16.6.1,2023,08239,"57,82",,
16.6.1,2023,08240,"82,63",,
16.6.1,2023,08241,"62,62",,
16.6.1,2023,08242,"56,08",,
16.6.1,2023,08243,"64,34",,
16.6.1,2023,08244,"68,52",,
16.6.1,2023,08245,"71,52",,
16.6.1,2023,08246,"59,70",,
16.6.1,2023,08247,"54,45",,
16.6.1,2023,08248,"65,37",,
16.6.1,2023,08249,"50,04",,
16.6.1,2023,08250,"61,58",,
16.6.1,2023,08251,"79,59",,
16.6.1,2023,08252,"78,06",,
16.6.1,2023,08253,"49,95",,
16.6.1,2023,08254,"54,50",,
16.6.1,2023,08255,"62,17",,
16.6.1,2023,08256,"53,47",,
16.6.1,2023,08257,"56,83",,
16.6.1,2023,08258,"57,09",,
16.6.1,2023,08259,"67,89",,
16.6.1,2023,08260,"84,90",,
16.6.1,2023,08261,"68,84",,
16.6.1,2023,08262,"69,81",,
16.6.1,2023,08263,"82,74",,
16.6.1,2023,08264,"61,79",,
16.6.1,2023,08265,"59,08",,
16.6.1,2023,08266,"76,26",,
16.6.1,2023,08267,"74,22",,
16.6.1,2023,08268,"54,26",,
16.6.1,2023,08269,"58,13",,
16.6.1,2023,08270,"86,57",,
16.6.1,2023,08271,"61,21",,
16.6.1,2023,08272,"53,41",,
16.6.1,2023,08273,"71,78",,
16.6.1,2023,08274,"60,88",,
16.6.1,2023,08275,"63,44",,
16.6.1,2023,08276,"55,02",,
16.6.1,2023,08277,"46,46",,
16.6.1,2023,08278,"64,91",,
16.6.1,2023,08279,"86,68",,
16.6.1,2023,08280,"45,85",,
16.6.1,2023,08281,"74,13",,
16.6.1,2023,08282,"65,63",,
